transaction_id,device_id,employee_id,checkout_timestamp,return_timestamp,checkout_duration_hours,checkout_date,checkout_month,turnaround_hours
TX007565,DEV0041,EMP0261,2026-08-06 18:45:00,2026-08-29 10:05:45.420607715,543.3459501688097,2026-08-06,2026-08,225.71060496216526
TX007392,DEV0042,EMP0315,2024-01-17 14:11:00,2024-01-20 17:55:04.445160929,75.73456810025806,2024-01-17,2024-01,
TX008581,DEV0042,EMP0106,2024-02-06 18:46:00,2024-02-07 19:36:48.214349430,24.846726208175,2024-02-06,2024-02,408.84876523307526
TX008067,DEV0042,EMP0330,2024-02-28 11:10:00,2024-03-01 17:13:44.628420336,54.062396783426664,2024-02-28,2024-02,495.553273791825
TX003764,DEV0042,EMP0212,2024-03-06 09:43:00,2024-03-11 08:07:11.524441305,118.40320123369584,2024-03-06,2024-03,112.48760321657333
TX008120,DEV0042,EMP0181,2024-05-18 07:26:00,2024-05-22 20:11:19.612344674,108.75544787352055,2024-05-18,2024-05,1631.313465432971
TX007206,DEV0042,EMP0138,2024-06-08 11:13:00,2024-06-26 20:08:36.691890943,440.9268588585953,2024-06-08,2024-06,399.02788545981275
TX003753,DEV0042,EMP0360,2024-06-14 07:45:00,2024-06-23 07:28:16.132403125,215.72114788975696,2024-06-14,2024-06,
TX001767,DEV0042,EMP0368,2024-06-24 13:33:00,2024-07-01 05:20:01.940840354,159.78387245565386,2024-06-24,2024-06,
TX008247,DEV0042,EMP0278,2024-06-24 13:45:00,2024-07-03 21:33:35.591931172,223.80988664754776,2024-06-24,2024-06,
TX001875,DEV0042,EMP0286,2024-06-27 08:35:00,2024-07-05 02:06:36.268856308,185.52674134897444,2024-06-27,2024-06,
TX006358,DEV0042,EMP0118,2024-06-27 12:49:00,2024-07-04 18:36:10.175982666,173.786159995185,2024-06-27,2024-06,
TX004300,DEV0042,EMP0048,2024-07-03 17:10:00,2024-07-10 22:04:28.027183902,172.90778532886165,2024-07-03,2024-07,
TX007104,DEV0042,EMP0224,2024-08-02 08:23:00,2024-08-09 07:22:35.554990142,166.9932097194839,2024-08-02,2024-08,538.308881337805
TX005211,DEV0042,EMP0159,2024-08-19 16:09:00,2024-09-03 03:06:52.605527090,346.96461264641385,2024-08-19,2024-08,248.77345694718278
TX007222,DEV0042,EMP0281,2024-10-01 15:28:00,2024-10-07 09:46:02.505234603,138.30069589850083,2024-10-01,2024-10,684.3520540202528
TX000550,DEV0042,EMP0346,2024-10-07 13:30:00,2024-10-11 23:41:54.960564681,106.19860015685583,2024-10-07,2024-10,3.7326374348324998
TX005943,DEV0042,EMP0064,2024-10-16 13:37:00,2024-11-01 09:09:10.030845049,379.5361196791803,2024-10-16,2024-10,109.91806650981084
TX002396,DEV0042,EMP0179,2024-10-20 11:03:00,2024-10-21 16:28:00.784020710,29.41688445019722,2024-10-20,2024-10,
TX003896,DEV0042,EMP0046,2024-10-30 17:08:00,2024-10-31 04:08:20.505785429,11.005696051508055,2024-10-30,2024-10,
TX004691,DEV0042,EMP0080,2024-11-06 17:56:00,2024-11-08 20:58:24.832337485,51.04023120485694,2024-11-06,2024-11,128.7805469874864
TX003481,DEV0042,EMP0306,2024-12-13 13:32:00,2025-01-16 14:27:36.026575598,816.9266740487772,2024-12-13,2024-12,832.559768795143
TX000463,DEV0042,EMP0296,2024-12-20 12:50:00,2024-12-28 20:40:15.993845318,199.83777606814388,2024-12-20,2024-12,
TX002320,DEV0042,EMP0087,2024-12-31 12:25:00,2025-01-18 00:40:29.966592877,420.2583240535769,2024-12-31,2024-12,
TX005540,DEV0042,EMP0290,2025-01-13 13:58:00,2025-01-20 00:15:41.895312451,154.29497092012525,2025-01-13,2025-01,
TX006911,DEV0042,EMP0416,2025-01-30 13:15:00,2025-02-12 04:34:33.099900481,303.325861083467,2025-01-30,2025-01,252.98836241320808
TX003298,DEV0042,EMP0027,2025-02-09 07:57:00,2025-02-19 04:13:20.701713505,236.27241714264028,2025-02-09,2025-02,
TX007479,DEV0042,EMP0379,2025-02-18 15:40:00,2025-02-21 11:26:00.717659121,67.7668660164225,2025-02-18,2025-02,
TX007286,DEV0042,EMP0253,2025-04-19 15:31:00,2025-04-23 07:06:37.295219953,87.59369311665361,2025-04-19,2025-04,1372.0831339835775
TX001550,DEV0042,EMP0002,2025-05-10 18:38:00,2025-05-11 14:36:20.389757424,19.97233048817333,2025-05-10,2025-05,419.5229735500131
TX005346,DEV0042,EMP0256,2025-05-22 11:14:00,2025-06-03 20:34:19.867157366,297.3388519881572,2025-05-22,2025-05,260.62766951182664
TX000811,DEV0042,EMP0183,2025-06-01 14:36:00,2025-06-12 05:24:49.604691334,254.8137790809261,2025-06-01,2025-06,
TX007435,DEV0042,EMP0315,2025-06-12 09:20:00,2025-06-13 15:58:36.514581797,30.64347627272139,2025-06-12,2025-06,3.9195542524072224
TX006657,DEV0042,EMP0197,2025-06-17 17:11:00,2025-06-28 03:34:34.509690397,250.3929193584436,2025-06-17,2025-06,97.20652372727861
TX007541,DEV0042,EMP0292,2025-06-28 09:03:00,2025-07-03 00:04:40.077227137,111.02779922976028,2025-06-28,2025-06,5.473747308223055
TX003238,DEV0042,EMP0356,2025-07-04 07:55:00,2025-07-08 20:59:41.736269183,109.07826007477306,2025-07-04,2025-07,31.83886743690639
TX005958,DEV0042,EMP0018,2025-07-08 12:31:00,2025-07-19 03:50:48.784646477,255.3302179573547,2025-07-08,2025-07,
TX004807,DEV0042,EMP0403,2025-07-13 09:39:00,2025-07-19 05:39:37.261430859,140.01035039746083,2025-07-13,2025-07,
TX008730,DEV0042,EMP0068,2025-07-21 13:23:00,2025-08-02 22:32:59.181290825,297.16643924745136,2025-07-21,2025-07,55.722982935872494
TX001106,DEV0042,EMP0371,2025-08-06 11:40:00,2025-08-16 12:37:52.775253019,240.96465979250527,2025-08-06,2025-08,85.11689408588194
TX001699,DEV0042,EMP0403,2025-09-07 18:18:00,2025-09-13 21:09:31.990486845,146.85888624634583,2025-09-07,2025-09,533.6686735408281
TX008868,DEV0042,EMP0068,2025-09-08 07:52:00,2025-09-14 10:21:29.068382540,146.4914078840389,2025-09-08,2025-09,
TX002112,DEV0042,EMP0229,2025-09-20 18:44:00,2025-09-26 12:30:58.237513561,137.78284375376694,2025-09-20,2025-09,152.37525878262778
TX008795,DEV0042,EMP0404,2025-10-25 14:08:00,2025-10-31 20:24:23.316695683,150.27314352657862,2025-10-25,2025-10,697.6171562462331
TX006008,DEV0042,EMP0332,2025-11-14 16:32:00,2025-11-23 03:20:33.471819681,202.80929772768917,2025-11-14,2025-11,332.1268564734214
TX000292,DEV0042,EMP0264,2025-11-17 10:47:00,2025-12-04 20:56:03.985733674,418.1511071482428,2025-11-17,2025-11,
TX004176,DEV0042,EMP0310,2025-12-20 08:24:00,2025-12-27 05:57:43.851866303,165.56218107397305,2025-12-20,2025-12,371.4655595184239
TX004963,DEV0042,EMP0316,2025-12-20 18:38:00,2026-01-03 17:49:26.925000225,335.19081250006246,2025-12-20,2025-12,
TX005149,DEV0042,EMP0069,2026-01-04 17:01:00,2026-04-29 05:21:26.599191096,2748.3407219975265,2026-01-04,2026-01,23.192520833270834
TX001604,DEV0042,EMP0273,2026-02-08 14:48:00,2026-02-12 08:40:37.597758265,89.87711048840694,2026-02-08,2026-02,
TX003217,DEV0042,EMP0371,2026-02-24 11:43:00,2026-03-02 01:22:26.661032073,133.6574058422425,2026-02-24,2026-02,
TX002282,DEV0042,EMP0245,2026-02-28 12:00:00,2026-03-01 00:33:33.148886004,12.55920802389,2026-02-28,2026-02,
TX006521,DEV0042,EMP0209,2026-03-03 08:45:00,2026-03-27 22:47:28.722835302,590.041311898695,2026-03-03,2026-03,
TX005592,DEV0042,EMP0152,2026-03-09 10:11:00,2026-03-16 01:51:15.604498770,159.67100124965833,2026-03-09,2026-03,
TX004550,DEV0042,EMP0240,2026-03-15 10:59:00,2026-03-26 04:13:28.733992160,257.2413149978222,2026-03-15,2026-03,
TX001949,DEV0042,EMP0107,2026-04-12 10:56:00,2026-04-22 16:48:16.981171967,245.87138365887972,2026-04-12,2026-04,
TX003186,DEV0042,EMP0296,2026-05-14 13:02:00,2026-05-25 06:22:44.361224466,257.345655895685,2026-05-14,2026-05,367.67594466914005
TX001331,DEV0042,EMP0039,2026-06-19 16:02:00,2026-06-29 07:08:42.591184739,231.11183088464972,2026-06-19,2026-06,609.654344104315
TX001355,DEV0042,EMP0147,2026-06-29 17:06:00,2026-07-07 05:50:29.293831986,180.74147050888502,2026-06-29,2026-06,9.954835782016945
TX008685,DEV0042,EMP0143,2026-07-18 10:52:00,2026-07-28 22:11:50.808100106,251.3307800278072,2026-07-18,2026-07,269.02519615778164
TX004020,DEV0042,EMP0329,2026-08-10 18:11:00,2026-08-20 15:18:03.288919580,237.1175802554389,2026-08-10,2026-08,307.9858866388595
TX007770,DEV0042,EMP0370,2026-08-13 16:02:00,2026-08-26 16:19:53.512778978,312.2981979941606,2026-08-13,2026-08,
TX008984,DEV0043,EMP0387,2024-01-13 12:52:00,2024-01-18 06:20:16.062838489,113.47112856624695,2024-01-13,2024-01,
TX007212,DEV0043,EMP0025,2024-01-17 11:28:00,2024-01-28 10:13:50.675664018,262.76407657333834,2024-01-17,2024-01,
TX002215,DEV0043,EMP0203,2024-01-19 12:21:00,2024-02-05 19:29:24.201966891,415.1400561019142,2024-01-19,2024-01,
TX005224,DEV0043,EMP0365,2024-01-22 16:11:00,2024-01-24 06:58:31.591916216,38.79210886561556,2024-01-22,2024-01,
TX008399,DEV0043,EMP0410,2024-01-25 13:46:00,2024-02-18 19:56:50.386125492,582.1806628126367,2024-01-25,2024-01,
TX001724,DEV0043,EMP0137,2024-02-15 07:08:00,2024-02-17 06:26:14.975698775,47.30415991632639,2024-02-15,2024-02,
TX004827,DEV0043,EMP0017,2024-04-19 18:31:00,2024-04-29 02:04:52.939529360,223.56470542482222,2024-04-19,2024-04,1462.5693371873633
TX006623,DEV0043,EMP0175,2024-04-28 12:36:00,2024-04-28 20:33:57.820827640,7.966061341011111,2024-04-28,2024-04,
TX000783,DEV0043,EMP0196,2024-04-29 18:35:00,2024-05-07 02:44:59.614506858,176.16655958523836,2024-04-29,2024-04,16.501961241844445
TX003534,DEV0043,EMP0079,2024-06-18 07:02:00,2024-06-23 14:08:09.903201488,127.10275088930223,2024-06-18,2024-06,1012.2834404147617
TX002570,DEV0043,EMP0362,2024-06-23 14:19:00,2024-07-04 16:57:33.078554245,266.6425218206236,2024-06-23,2024-06,0.1805824440311111
TX001802,DEV0043,EMP0072,2024-07-19 14:34:00,2024-07-22 21:35:44.245696521,79.0289571379225,2024-07-19,2024-07,357.6074781793764
TX001659,DEV0043,EMP0363,2024-07-30 18:02:00,2024-08-10 22:42:35.714947908,268.67658748553,2024-07-30,2024-07,188.43770952874416
TX007684,DEV0043,EMP0134,2024-08-11 09:09:00,2024-08-16 20:51:21.174403612,131.7058817787811,2024-08-11,2024-08,10.440079181136666
TX007820,DEV0043,EMP0042,2024-09-05 07:03:00,2024-09-08 07:19:54.471512953,72.28179764248694,2024-09-05,2024-09,466.1941182212189
TX007010,DEV0043,EMP0376,2024-09-20 10:50:00,2024-10-01 04:16:08.294321176,257.4356373114378,2024-09-20,2024-09,291.50153569084637
TX001470,DEV0043,EMP0176,2024-09-29 15:02:00,2024-10-04 17:50:49.317508746,122.813699307985,2024-09-29,2024-09,
TX006878,DEV0043,EMP0337,2024-10-19 16:00:00,2024-10-30 21:47:28.565966282,269.79126832396724,2024-10-19,2024-10,358.1529673586817
TX002173,DEV0043,EMP0379,2024-10-31 10:57:00,2024-11-05 03:17:39.622409387,112.34433955816306,2024-10-31,2024-10,13.158731676032776
TX007664,DEV0043,EMP0337,2024-11-13 09:12:00,2024-11-19 16:05:49.941183105,150.89720588419584,2024-11-13,2024-11,197.90566044183694
TX004959,DEV0043,EMP0062,2024-12-14 09:04:00,2024-12-18 05:00:44.068328894,91.94557453580389,2024-12-14,2024-12,592.9694607824708
TX000702,DEV0043,EMP0178,2024-12-25 07:27:00,2025-01-01 02:39:11.216517017,163.20311569917138,2024-12-25,2024-12,170.43775879752945
TX004463,DEV0043,EMP0227,2024-12-29 18:20:00,2025-01-22 23:29:18.219898004,581.155061082779,2024-12-29,2024-12,
TX004102,DEV0043,EMP0135,2024-12-30 14:21:00,2024-12-31 07:50:25.456907286,17.490404696468335,2024-12-30,2024-12,
TX000408,DEV0043,EMP0205,2025-01-09 16:52:00,2025-01-15 08:06:10.230433552,135.2361751204311,2025-01-09,2025-01,
TX000616,DEV0043,EMP0201,2025-01-24 17:47:00,2025-02-08 22:43:18.330218794,364.9384250607761,2025-01-24,2025-01,42.29493891722111
TX007135,DEV0043,EMP0271,2025-01-25 15:02:00,2025-01-31 12:17:37.865262353,141.26051812843139,2025-01-25,2025-01,
TX008035,DEV0043,EMP0339,2025-02-10 13:41:00,2025-02-13 22:09:10.933799476,80.46970383318778,2025-02-10,2025-02,38.96157493922389
TX005867,DEV0043,EMP0304,2025-02-14 12:03:00,2025-03-03 04:44:56.126005358,400.6989238903772,2025-02-14,2025-02,13.89696283347889
TX001251,DEV0043,EMP0359,2025-03-28 11:25:00,2025-04-11 20:52:12.122992877,345.45336749802135,2025-03-28,2025-03,606.6677427762894
TX008731,DEV0043,EMP0287,2025-04-03 09:48:00,2025-04-11 23:41:01.553039082,205.88376473307832,2025-04-03,2025-04,
TX008718,DEV0043,EMP0412,2025-04-22 07:33:00,2025-05-15 08:24:34.772929663,552.8596591471286,2025-04-22,2025-04,247.86623526692168
TX007964,DEV0043,EMP0367,2025-04-23 12:12:00,2025-05-06 22:05:14.826113567,321.88745169821306,2025-04-23,2025-04,
TX007743,DEV0043,EMP0183,2025-04-29 12:27:00,2025-05-03 00:23:09.659838220,83.93601662172777,2025-04-29,2025-04,
TX006177,DEV0043,EMP0007,2025-05-03 13:01:00,2025-05-09 07:54:19.834048238,138.8888427911772,2025-05-03,2025-05,
TX000615,DEV0043,EMP0267,2025-05-08 14:06:00,2025-05-15 04:28:49.884871977,158.38052357554918,2025-05-08,2025-05,
TX005541,DEV0043,EMP0333,2025-06-05 16:55:00,2025-07-03 17:18:14.389827908,672.3873305077523,2025-06-05,2025-06,512.5070075195381
TX001968,DEV0043,EMP0294,2025-07-15 17:37:00,2025-07-20 10:16:58.228263332,112.66617451759222,2025-07-15,2025-07,288.3126694922478
TX001976,DEV0043,EMP0133,2025-08-13 08:19:00,2025-08-18 10:07:29.492754016,121.80819243167112,2025-08-13,2025-08,574.0338254824078
TX008414,DEV0043,EMP0301,2025-08-24 09:54:00,2025-08-31 03:15:02.837899638,161.35078830545498,2025-08-24,2025-08,143.7751409016622
TX003126,DEV0043,EMP0127,2025-10-21 18:54:00,2025-10-26 04:32:25.712900074,105.64047580557612,2025-10-21,2025-10,1239.6492116945449
TX006873,DEV0043,EMP0308,2025-10-24 16:18:00,2025-10-26 14:40:25.539441120,46.373760955866665,2025-10-24,2025-10,
TX003525,DEV0043,EMP0266,2025-11-04 18:57:00,2025-11-10 18:40:46.397887188,143.72955496866334,2025-11-04,2025-11,220.27623904413335
TX001597,DEV0043,EMP0169,2025-11-07 17:21:00,2025-11-14 22:44:23.481458221,173.38985596061693,2025-11-07,2025-11,
TX005516,DEV0043,EMP0355,2025-11-27 09:51:00,2025-12-02 03:17:57.854720259,113.44940408896085,2025-11-27,2025-11,299.11014403938304
TX008329,DEV0043,EMP0005,2025-11-30 12:17:00,2025-12-04 16:13:20.484308523,99.93902341903417,2025-11-30,2025-11,
TX004421,DEV0043,EMP0365,2025-12-09 11:35:00,2025-12-11 15:07:50.760099270,51.547433360908336,2025-12-09,2025-12,115.36097658096583
TX000160,DEV0043,EMP0107,2025-12-22 17:47:00,2025-12-30 00:57:45.572881975,175.1793258005486,2025-12-22,2025-12,266.6525666390917
TX004449,DEV0043,EMP0357,2025-12-28 18:58:00,2026-01-04 14:04:12.541898553,163.10348386070916,2025-12-28,2025-12,
TX008627,DEV0043,EMP0069,2025-12-29 10:02:00,2026-01-09 14:26:46.898714053,268.41302742057024,2025-12-29,2025-12,
TX003408,DEV0043,EMP0324,2026-01-14 17:36:00,2026-02-05 21:13:54.731505690,531.6318698626916,2026-01-14,2026-01,123.15363924609639
TX004222,DEV0043,EMP0009,2026-02-08 12:52:00,2026-02-13 10:08:25.761047473,117.27382251318694,2026-02-08,2026-02,63.634796803975
TX007066,DEV0043,EMP0217,2026-03-02 08:45:00,2026-03-11 09:53:17.144457451,217.13809568262528,2026-03-02,2026-03,406.6095108201464
TX002088,DEV0043,EMP0166,2026-03-05 16:18:00,2026-03-17 04:25:35.140760491,276.1264279890253,2026-03-05,2026-03,
TX005027,DEV0043,EMP0301,2026-03-18 07:00:00,2026-03-30 05:41:04.946098097,286.6847072494714,2026-03-18,2026-03,26.573572010974722
TX008611,DEV0043,EMP0249,2026-04-03 12:09:00,2026-04-24 05:22:05.192707428,497.2181090853967,2026-04-03,2026-04,102.4652927505286
TX006180,DEV0043,EMP0280,2026-04-16 11:28:00,2026-04-22 02:50:50.099957260,135.3805833214611,2026-04-16,2026-04,
TX004080,DEV0043,EMP0264,2026-05-23 18:43:00,2026-05-26 03:13:13.250810166,56.50368078060167,2026-05-23,2026-05,709.34855758127
TX001823,DEV0043,EMP0225,2026-05-28 09:07:00,2026-06-02 19:44:09.828381354,130.61939677259832,2026-05-28,2026-05,53.89631921939833
TX006102,DEV0043,EMP0173,2026-05-31 11:46:00,2026-06-02 12:09:38.712067497,48.39408668541583,2026-05-31,2026-05,
TX004231,DEV0043,EMP0412,2026-06-07 15:39:00,2026-06-12 05:32:50.277600661,109.89729933351694,2026-06-07,2026-06,115.91393656073501
TX002492,DEV0043,EMP0198,2026-06-10 15:41:00,2026-06-13 11:58:52.005876586,68.29777941016278,2026-06-10,2026-06,
TX006688,DEV0043,EMP0094,2026-07-01 17:01:00,2026-07-04 15:53:40.915950253,70.87803220840361,2026-07-01,2026-07,437.03555392317054
TX004270,DEV0043,EMP0162,2026-07-12 12:45:00,2026-07-21 20:23:01.410405203,223.6337251125564,2026-07-12,2026-07,188.85530112492972
TX006597,DEV0043,EMP0196,2026-07-16 08:51:00,2026-07-23 05:50:27.144057228,164.99087334923,2026-07-16,2026-07,
TX003147,DEV0043,EMP0394,2026-08-09 16:34:00,2026-08-17 06:17:17.413510530,181.721503752925,2026-08-09,2026-08,418.7257933174367
TX008941,DEV0044,EMP0003,2024-01-20 15:11:00,2024-01-22 15:40:21.912886424,48.48942024622889,2024-01-20,2024-01,
TX008750,DEV0044,EMP0256,2024-02-01 13:02:00,2024-02-05 18:36:15.661497450,101.571017082625,2024-02-01,2024-02,237.3605797537711
TX000310,DEV0044,EMP0185,2024-02-20 15:45:00,2024-02-23 17:47:13.898326821,74.0371939796725,2024-02-20,2024-02,357.1456495840417
TX004853,DEV0044,EMP0365,2024-03-27 09:13:00,2024-04-06 08:40:08.332254855,239.4523145152375,2024-03-27,2024-03,783.4294726869941
TX000474,DEV0044,EMP0412,2024-08-03 13:12:00,2024-08-13 11:45:59.483117980,238.56652308832776,2024-08-03,2024-08,2860.531018818095
TX007754,DEV0044,EMP0319,2024-08-14 18:13:00,2024-08-19 04:18:24.146184702,106.09004060686166,2024-08-14,2024-08,30.450143578338892
TX003594,DEV0044,EMP0063,2024-09-13 15:00:00,2024-10-02 20:12:14.055469222,461.2039042970061,2024-09-13,2024-09,610.6932927264717
TX002366,DEV0044,EMP0066,2024-09-25 14:03:00,2024-09-26 23:54:36.053286986,33.86001480194056,2024-09-25,2024-09,
TX001897,DEV0044,EMP0004,2024-10-15 16:19:00,2024-10-31 21:34:55.736020470,389.26548222790836,2024-10-15,2024-10,308.1127623696606
TX001702,DEV0044,EMP0205,2024-11-14 08:48:00,2024-11-18 21:16:55.213327373,108.48200370204806,2024-11-14,2024-11,323.217851105425
TX005892,DEV0044,EMP0070,2024-11-19 07:01:00,2024-11-24 22:17:52.873932577,135.28135387016027,2024-11-19,2024-11,9.734662964618611
TX000668,DEV0044,EMP0191,2024-12-22 12:09:00,2024-12-27 01:08:04.168326337,108.98449120176028,2024-12-22,2024-12,661.851979463173
TX002193,DEV0044,EMP0033,2025-02-13 11:47:00,2025-02-18 14:20:03.940065637,122.55109446267694,2025-02-13,2025-02,1162.648842131573
TX006624,DEV0044,EMP0407,2025-04-03 09:17:00,2025-05-03 00:05:46.113928812,710.81280942467,2025-04-03,2025-04,1050.948905537323
TX003074,DEV0044,EMP0137,2025-07-20 11:21:00,2025-08-08 02:04:35.213318387,446.7264481439964,2025-07-20,2025-07,1883.2538572419967
TX001469,DEV0044,EMP0144,2025-08-21 15:17:00,2025-10-14 11:29:21.246431391,1292.2059017864974,2025-08-21,2025-08,325.20688518933696
TX002184,DEV0044,EMP0355,2025-08-31 08:34:00,2025-09-10 09:03:52.910406160,240.4980306683778,2025-08-31,2025-08,
TX002032,DEV0044,EMP0397,2025-09-18 07:47:00,2025-09-24 16:20:39.236132069,152.56089892557472,2025-09-18,2025-09,
TX001365,DEV0044,EMP0004,2025-11-30 14:42:00,2025-12-09 05:26:00.818504319,206.73356069564414,2025-11-30,2025-11,1131.210764880169
TX008614,DEV0044,EMP0214,2025-12-02 17:12:00,2025-12-18 17:34:40.989046250,384.3780525128472,2025-12-02,2025-12,
TX003727,DEV0044,EMP0418,2025-12-09 07:50:00,2025-12-13 07:35:41.364632066,95.76149017557388,2025-12-09,2025-12,
TX000163,DEV0044,EMP0090,2026-01-14 17:21:00,2026-01-20 06:33:28.633581572,133.2079537726589,2026-01-14,2026-01,647.7719474871528
TX002254,DEV0044,EMP0399,2026-02-14 12:55:00,2026-03-02 11:48:36.470048009,382.8934639022247,2026-02-14,2026-02,606.3587128940077
TX003274,DEV0044,EMP0242,2026-03-02 18:47:00,2026-03-07 04:28:05.971014328,105.68499194842445,2026-03-02,2026-03,6.973202764441945
TX002379,DEV0044,EMP0410,2026-03-07 07:50:00,2026-03-18 23:44:16.628199755,279.9046189443764,2026-03-07,2026-03,3.3650080515755554
TX000360,DEV0044,EMP0090,2026-05-08 10:12:00,2026-05-11 21:41:08.114048452,83.48558723568111,2026-05-08,2026-05,1210.4620477222902
TX005763,DEV0044,EMP0095,2026-06-27 18:04:00,2026-07-01 17:38:19.525812068,95.57209050335223,2026-06-27,2026-06,1124.3810794309854
TX002646,DEV0044,EMP0209,2026-07-08 18:56:00,2026-07-15 20:21:47.748658262,169.42993018285054,2026-07-08,2026-07,169.29457616331445
TX003581,DEV0044,EMP0196,2026-08-17 15:50:00,2026-08-28 14:46:56.168536153,262.9489357044869,2026-08-17,2026-08,787.4700698171494
TX006423,DEV0045,EMP0362,2024-01-20 15:18:00,2024-01-24 14:19:36.424200622,95.02678450017278,2024-01-20,2024-01,
TX008430,DEV0045,EMP0309,2024-02-03 08:23:00,2024-02-29 18:46:41.026366558,634.394729546266,2024-02-03,2024-02,234.05654883316055
TX002769,DEV0045,EMP0303,2024-03-11 16:42:00,2024-03-26 12:48:31.289768491,356.1086916023586,2024-03-11,2024-03,261.92193712040057
TX007911,DEV0045,EMP0353,2024-03-16 17:51:00,2024-04-12 08:12:56.243888730,638.3656233024251,2024-03-16,2024-03,
TX001791,DEV0045,EMP0174,2024-04-01 07:39:00,2024-05-02 15:37:26.120978391,751.9739224939974,2024-04-01,2024-04,
TX006109,DEV0045,EMP0390,2024-04-15 17:59:00,2024-05-10 06:27:42.948595952,588.4785968322088,2024-04-15,2024-04,
TX007678,DEV0045,EMP0303,2024-05-16 17:58:00,2024-05-25 17:32:56.915731693,215.58247659213694,2024-05-16,2024-05,155.50473650112446
TX007227,DEV0045,EMP0034,2024-05-27 15:08:00,2024-05-30 22:57:28.223118290,79.82450642174723,2024-05-27,2024-05,45.58419007452972
TX006031,DEV0045,EMP0115,2024-05-28 17:56:00,2024-06-04 23:19:37.466353421,173.39374065372806,2024-05-28,2024-05,
TX005703,DEV0045,EMP0235,2024-05-29 07:09:00,2024-06-11 16:45:45.390092129,321.6126083589247,2024-05-29,2024-05,
TX007229,DEV0045,EMP0193,2024-06-25 08:33:00,2024-07-14 08:08:57.742125899,455.5993728127497,2024-06-25,2024-06,327.7873916410753
TX008482,DEV0045,EMP0417,2024-08-26 13:41:00,2024-09-03 12:40:17.517367894,190.98819926885943,2024-08-26,2024-08,1037.5339605205836
TX006843,DEV0045,EMP0323,2024-09-16 14:53:00,2024-09-17 21:19:39.781268481,30.444383685689168,2024-09-16,2024-09,314.21180073114056
